age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
50,services,married,secondary,no,1990.1544958497927,no,no,unknown,9,jun,882,1,-1,0,unknown,no
43,management,single,tertiary,no,1455.521852872593,no,no,unknown,9,jun,901,1,-1,0,unknown,no
58,self-employed,divorced,tertiary,no,1121.7450547704775,no,no,unknown,9,jun,700,1,-1,0,unknown,no
38,technician,married,primary,no,-202.99552389301203,yes,no,unknown,9,jun,491,6,-1,0,unknown,yes
48,blue-collar,divorced,primary,no,943.6269516506109,no,no,unknown,9,jun,940,1,-1,0,unknown,yes
59,management,married,secondary,no,2084.7458059696132,no,no,unknown,9,jun,3881,3,-1,0,unknown,no
58,blue-collar,married,secondary,no,1070.0655547868528,no,no,unknown,9,jun,486,3,-1,0,unknown,yes
36,self-employed,single,tertiary,no,6225.6392909890155,no,no,unknown,9,jun,1137,3,-1,0,unknown,yes
42,entrepreneur,married,tertiary,no,5363.100906734415,no,no,unknown,11,jun,878,3,-1,0,unknown,no
41,admin.,single,secondary,no,814.3958809557149,no,yes,unknown,11,jun,583,4,-1,0,unknown,yes
42,admin.,married,secondary,no,821.1166466064406,no,no,unknown,11,jun,1159,4,-1,0,unknown,yes
39,management,married,tertiary,no,91.28034283696422,no,yes,unknown,11,jun,893,8,-1,0,unknown,yes
57,housemaid,married,primary,no,1033.1517000233277,no,yes,unknown,11,jun,867,1,-1,0,unknown,no
52,retired,married,unknown,no,999.3898135971057,no,no,unknown,11,jun,706,1,-1,0,unknown,yes
59,retired,married,unknown,no,2227.452042826782,no,no,unknown,11,jun,1199,1,-1,0,unknown,no
56,blue-collar,married,secondary,no,901.1063858728818,no,no,unknown,11,jun,935,1,-1,0,unknown,no
49,management,married,tertiary,no,-161.71153564556357,no,no,unknown,11,jun,586,1,-1,0,unknown,no
35,blue-collar,divorced,unknown,no,-1154.5605411886872,no,no,unknown,11,jun,967,2,-1,0,unknown,yes
36,unemployed,married,secondary,no,1900.3143348996916,no,no,unknown,11,jun,595,2,-1,0,unknown,yes
40,admin.,single,tertiary,no,-828.7903173326713,no,no,unknown,11,jun,1290,2,-1,0,unknown,no
55,blue-collar,married,secondary,no,-56.23325493100084,no,no,unknown,12,jun,614,2,-1,0,unknown,no
58,admin.,married,secondary,no,896.3235815163357,no,no,unknown,12,jun,885,1,-1,0,unknown,yes
39,self-employed,married,tertiary,no,2190.8292009875677,no,no,unknown,12,jun,651,5,-1,0,unknown,no
47,housemaid,single,tertiary,no,3885.1520831071234,no,no,unknown,12,jun,993,6,-1,0,unknown,yes
40,management,married,secondary,no,-1800.3024897396476,yes,no,unknown,12,jun,577,2,-1,0,unknown,no
35,blue-collar,married,tertiary,no,952.4779203977234,no,no,unknown,12,jun,1141,6,-1,0,unknown,no
48,blue-collar,married,secondary,no,1817.4056176645643,yes,no,unknown,12,jun,1268,2,-1,0,unknown,yes
48,management,divorced,tertiary,no,244.27848323406397,no,yes,unknown,12,jun,1243,7,-1,0,unknown,no
24,blue-collar,single,secondary,yes,-1283.6754720437373,yes,no,unknown,12,jun,465,3,-1,0,unknown,no
49,blue-collar,married,primary,no,396.89755156846314,yes,no,unknown,16,jun,513,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,886.5395843818641,yes,no,unknown,16,jun,686,11,-1,0,unknown,yes
52,retired,divorced,tertiary,no,3024.244169306561,yes,yes,unknown,16,jun,741,4,-1,0,unknown,yes
42,entrepreneur,single,unknown,no,545.5117384594078,no,no,unknown,16,jun,617,1,-1,0,unknown,no
36,services,married,secondary,no,-413.58312691625383,no,no,unknown,16,jun,1093,1,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,-1152.2892939835801,yes,no,unknown,16,jun,1395,2,-1,0,unknown,yes
48,unemployed,single,tertiary,no,3280.087060880971,no,no,unknown,16,jun,1089,1,-1,0,unknown,no
51,management,single,secondary,no,1676.865167481016,yes,no,unknown,16,jun,1248,3,-1,0,unknown,yes
51,blue-collar,married,secondary,no,286.52745436642977,no,yes,unknown,16,jun,721,3,-1,0,unknown,no
46,technician,married,secondary,no,1010.738130531206,yes,no,unknown,16,jun,750,2,-1,0,unknown,no
37,management,married,tertiary,no,2390.526928664747,no,no,unknown,16,jun,637,6,-1,0,unknown,yes
36,entrepreneur,married,tertiary,no,3083.1454662593474,no,no,unknown,16,jun,2769,4,-1,0,unknown,no
47,management,married,secondary,no,2547.2028364129023,no,no,unknown,17,jun,556,1,-1,0,unknown,yes
40,technician,divorced,tertiary,no,704.050494301729,no,no,unknown,17,jun,522,1,-1,0,unknown,no
38,student,single,tertiary,no,2832.3517851952224,no,no,unknown,17,jun,1345,3,-1,0,unknown,no
40,management,married,secondary,no,3.3129166880262915,no,no,unknown,17,jun,676,2,-1,0,unknown,yes
39,blue-collar,married,primary,no,842.0055550275613,yes,no,unknown,17,jun,775,3,-1,0,unknown,no
60,management,married,tertiary,no,948.8187102204952,no,no,unknown,17,jun,2621,3,-1,0,unknown,yes
39,self-employed,single,tertiary,no,2472.450342485575,no,no,unknown,18,jun,1029,1,-1,0,unknown,no
51,services,divorced,secondary,no,888.2639872817559,no,no,unknown,18,jun,371,2,-1,0,unknown,yes
27,admin.,married,secondary,no,295.4474186546415,yes,no,unknown,18,jun,1528,2,-1,0,unknown,yes
41,management,single,tertiary,no,10849.435626688677,no,no,unknown,18,jun,1540,1,-1,0,unknown,no
42,blue-collar,single,primary,no,4094.125532534823,no,no,unknown,18,jun,973,1,-1,0,unknown,yes
41,entrepreneur,married,secondary,no,-209.6032208264769,no,no,unknown,18,jun,707,1,-1,0,unknown,yes
33,technician,married,secondary,no,-542.0203746922909,yes,yes,unknown,18,jun,625,2,-1,0,unknown,no
46,admin.,married,secondary,no,207.75874376591923,no,no,unknown,18,jun,1255,1,-1,0,unknown,yes
31,blue-collar,married,secondary,no,1113.3076620905672,yes,no,unknown,18,jun,704,4,-1,0,unknown,yes
41,blue-collar,married,primary,no,523.686411804955,no,yes,unknown,18,jun,1574,3,-1,0,unknown,no
41,blue-collar,divorced,secondary,no,3164.426195436136,no,no,unknown,19,jun,1135,4,-1,0,unknown,no
55,retired,divorced,secondary,no,3477.1403758815404,no,yes,unknown,19,jun,1007,1,-1,0,unknown,no
53,technician,married,secondary,no,1828.4921978246266,no,no,unknown,19,jun,1318,3,-1,0,unknown,no
55,housemaid,married,primary,no,2242.783011727754,no,no,unknown,19,jun,922,2,-1,0,unknown,yes
39,services,married,secondary,no,3042.4859944264867,yes,no,unknown,19,jun,585,1,-1,0,unknown,no
40,entrepreneur,married,tertiary,yes,-138.2895094459507,no,no,unknown,19,jun,952,4,-1,0,unknown,yes
59,retired,married,primary,no,561.0212717860105,no,no,unknown,19,jun,834,1,-1,0,unknown,no
42,blue-collar,single,secondary,no,356.9862958513387,no,no,unknown,19,jun,651,3,-1,0,unknown,no
41,blue-collar,married,primary,no,817.9407586574322,no,no,unknown,19,jun,683,3,-1,0,unknown,yes
27,blue-collar,married,secondary,no,-2737.6935193422364,yes,no,unknown,19,jun,1012,1,-1,0,unknown,yes
25,blue-collar,single,secondary,no,-1343.0244264989915,yes,no,unknown,19,jun,958,7,-1,0,unknown,yes
43,unemployed,married,primary,no,-1363.1151853203337,no,no,unknown,20,jun,973,2,-1,0,unknown,no
44,services,married,secondary,no,-1456.1676990506317,no,yes,unknown,20,jun,911,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,933.0020508637217,yes,no,unknown,20,jun,382,7,-1,0,unknown,no
52,retired,married,tertiary,no,2681.6402052085073,no,no,unknown,20,jun,1210,1,-1,0,unknown,yes
54,services,married,unknown,no,344.1642452863065,no,yes,unknown,20,jun,838,1,-1,0,unknown,no
56,management,married,tertiary,no,-1286.8716690313447,no,yes,unknown,20,jun,422,1,-1,0,unknown,yes
57,management,married,tertiary,no,9089.660274683414,no,yes,unknown,20,jun,1098,2,-1,0,unknown,yes
29,blue-collar,single,secondary,no,864.9954200459875,yes,no,unknown,20,jun,1663,1,-1,0,unknown,no
47,technician,married,tertiary,no,857.7045815907039,no,yes,unknown,20,jun,560,3,-1,0,unknown,yes
57,management,married,tertiary,no,-203.9415545518614,yes,yes,unknown,20,jun,1617,1,-1,0,unknown,yes
40,blue-collar,married,secondary,no,9.019721736221356,yes,yes,unknown,20,jun,570,2,-1,0,unknown,yes
46,services,divorced,secondary,no,207.9203059035179,no,no,unknown,20,jun,1023,3,-1,0,unknown,no
43,blue-collar,single,secondary,no,988.4607652522361,yes,no,unknown,20,jun,585,2,-1,0,unknown,no
45,management,married,tertiary,no,-1239.187122240163,no,no,unknown,20,jun,693,3,-1,0,unknown,no
24,management,married,secondary,no,639.247802417062,yes,no,unknown,20,jun,546,10,-1,0,unknown,no
40,blue-collar,married,secondary,no,1237.747863466496,yes,yes,unknown,20,jun,1036,5,-1,0,unknown,yes
38,services,divorced,unknown,no,6364.963634170263,no,no,unknown,20,jun,1409,2,-1,0,unknown,yes
36,unemployed,married,tertiary,no,5129.639475954729,no,no,unknown,20,jun,988,4,-1,0,unknown,no
27,blue-collar,single,secondary,yes,274.20319435874285,no,no,unknown,23,jun,498,2,-1,0,unknown,yes
26,admin.,single,primary,no,-1006.5017713374658,yes,no,unknown,23,jun,670,3,-1,0,unknown,yes
43,management,married,tertiary,no,-1395.5769817991848,yes,no,unknown,23,jun,662,2,-1,0,unknown,no
25,blue-collar,single,primary,no,316.4582570471352,yes,no,unknown,24,jun,528,2,-1,0,unknown,no
27,blue-collar,married,tertiary,no,-1981.8698576006923,yes,no,unknown,26,jun,519,3,-1,0,unknown,yes
30,technician,married,tertiary,no,674.4609887818133,yes,yes,unknown,26,jun,677,3,-1,0,unknown,yes
28,admin.,single,secondary,no,1668.5944965670153,no,yes,unknown,26,jun,3183,2,-1,0,unknown,yes
27,blue-collar,married,primary,no,-283.91696183421766,no,yes,unknown,27,jun,422,6,-1,0,unknown,no
32,admin.,divorced,secondary,no,-440.7081406268717,no,yes,unknown,27,jun,856,2,-1,0,unknown,no
41,blue-collar,single,secondary,no,341.3775280408955,yes,no,unknown,1,jul,479,9,-1,0,unknown,no
37,technician,single,tertiary,no,-68.77704791589602,no,no,unknown,1,jul,1135,2,-1,0,unknown,yes
27,technician,single,secondary,no,233.46668041230805,no,no,unknown,1,jul,650,2,-1,0,unknown,yes
29,services,single,secondary,no,1776.0590481766533,no,yes,unknown,3,jul,587,3,-1,0,unknown,no
33,services,married,secondary,no,-89.92054932182938,no,yes,unknown,3,jul,676,1,-1,0,unknown,yes
36,technician,married,primary,no,2016.2469548651447,no,no,unknown,4,jul,584,1,-1,0,unknown,yes
28,blue-collar,single,secondary,no,1185.9783028278212,yes,no,cellular,4,jul,1044,3,-1,0,unknown,yes
55,blue-collar,married,secondary,no,-690.5902563088117,yes,no,cellular,7,jul,494,4,-1,0,unknown,yes
51,technician,married,secondary,no,-1342.1911142503782,no,no,cellular,7,jul,615,2,-1,0,unknown,no
39,technician,single,secondary,no,-757.4853135288477,yes,no,cellular,7,jul,718,2,-1,0,unknown,yes
42,blue-collar,divorced,primary,no,-2399.648775970222,yes,no,cellular,7,jul,434,3,-1,0,unknown,no
33,services,single,secondary,no,-1144.700379729503,no,no,cellular,7,jul,782,1,-1,0,unknown,no
36,entrepreneur,divorced,tertiary,no,1135.4990056424333,no,yes,cellular,7,jul,722,3,-1,0,unknown,yes
45,technician,married,secondary,no,-658.6777348398987,no,no,cellular,7,jul,621,2,-1,0,unknown,yes
37,self-employed,married,secondary,no,1278.4188970301684,no,no,cellular,7,jul,629,2,-1,0,unknown,yes
46,unemployed,married,secondary,no,1849.248781232052,no,no,cellular,7,jul,385,5,-1,0,unknown,yes
32,self-employed,single,tertiary,no,139.32512130543182,no,no,cellular,7,jul,889,1,-1,0,unknown,yes
28,technician,single,secondary,no,1691.048855085971,no,yes,cellular,7,jul,532,1,-1,0,unknown,yes
45,admin.,divorced,secondary,no,-628.1793103876679,no,yes,cellular,7,jul,574,1,-1,0,unknown,no
41,blue-collar,single,secondary,yes,-52.93225312370055,yes,yes,cellular,7,jul,599,1,-1,0,unknown,yes
59,blue-collar,divorced,primary,no,1659.429532996408,no,yes,cellular,7,jul,849,1,-1,0,unknown,no
47,technician,single,secondary,no,-3.72508073250566,yes,yes,cellular,7,jul,973,3,-1,0,unknown,no
31,blue-collar,single,secondary,no,1835.3295059190643,no,no,cellular,7,jul,719,2,-1,0,unknown,no
31,management,single,tertiary,no,797.0327495816205,no,yes,cellular,8,jul,509,4,-1,0,unknown,yes
33,entrepreneur,married,secondary,no,109.66283209184769,yes,yes,cellular,8,jul,740,1,-1,0,unknown,yes
52,entrepreneur,married,tertiary,yes,-919.6762585232117,no,no,cellular,8,jul,534,1,-1,0,unknown,yes
26,self-employed,single,secondary,no,-266.2273045048847,no,no,cellular,8,jul,531,1,-1,0,unknown,yes
25,technician,single,secondary,no,548.7286062461019,no,yes,cellular,8,jul,634,1,-1,0,unknown,no
25,blue-collar,married,secondary,no,851.2415373435102,no,yes,cellular,8,jul,460,3,-1,0,unknown,yes
28,blue-collar,single,secondary,no,3643.8736354260272,no,yes,cellular,8,jul,681,1,-1,0,unknown,yes
33,entrepreneur,divorced,tertiary,no,-114.52680652963943,no,yes,cellular,8,jul,1082,1,-1,0,unknown,yes
45,management,divorced,tertiary,no,620.7653272125107,no,yes,cellular,8,jul,730,1,-1,0,unknown,yes
36,services,married,secondary,no,664.869105701688,no,yes,cellular,8,jul,716,5,-1,0,unknown,yes
26,blue-collar,single,secondary,yes,-221.36621535293602,no,yes,cellular,8,jul,803,2,-1,0,unknown,yes
38,technician,married,secondary,no,1559.5414082225532,no,no,cellular,8,jul,635,1,-1,0,unknown,yes
56,blue-collar,single,secondary,no,1658.2807761347576,no,yes,cellular,8,jul,819,3,-1,0,unknown,no
26,admin.,single,secondary,no,-18.82369089813433,no,yes,cellular,8,jul,658,2,-1,0,unknown,yes
26,technician,married,secondary,no,919.5397928387214,no,yes,cellular,8,jul,1061,4,-1,0,unknown,no
25,blue-collar,single,secondary,no,750.2527927798543,no,yes,cellular,8,jul,687,2,-1,0,unknown,no
26,unemployed,single,secondary,no,-1134.333346489714,no,no,cellular,9,jul,537,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,1954.99881966128,yes,no,cellular,9,jul,781,1,-1,0,unknown,no
37,admin.,married,primary,no,222.3304585655637,yes,no,cellular,9,jul,645,1,-1,0,unknown,yes
43,blue-collar,single,primary,no,834.7453917488175,no,no,cellular,9,jul,1242,1,-1,0,unknown,no
41,services,divorced,tertiary,no,1231.0704305447073,yes,no,cellular,9,jul,662,1,-1,0,unknown,no
49,blue-collar,married,secondary,no,1235.0516144131839,no,yes,cellular,9,jul,625,1,-1,0,unknown,no
29,admin.,divorced,tertiary,yes,-197.6141757462953,no,yes,cellular,9,jul,426,3,-1,0,unknown,no
39,services,divorced,secondary,no,-2335.528285451151,yes,no,cellular,9,jul,869,1,-1,0,unknown,yes
38,management,married,tertiary,yes,1640.2395001734212,yes,yes,cellular,9,jul,556,5,-1,0,unknown,no
26,technician,married,secondary,no,-1460.5142152569042,no,yes,cellular,9,jul,359,5,-1,0,unknown,no
32,management,married,tertiary,no,440.25436699961006,yes,yes,cellular,9,jul,1014,1,-1,0,unknown,no
33,blue-collar,married,primary,no,1626.3634914587715,yes,yes,cellular,9,jul,1290,4,-1,0,unknown,no
31,management,single,tertiary,no,2235.022778715397,no,yes,cellular,9,jul,564,5,-1,0,unknown,yes
49,blue-collar,married,primary,no,128.30828775509133,no,yes,cellular,9,jul,1439,6,-1,0,unknown,no
27,unemployed,single,primary,no,250.45229719568476,no,yes,cellular,9,jul,919,2,-1,0,unknown,yes
30,blue-collar,single,secondary,no,69.15706581148966,yes,yes,cellular,9,jul,1426,3,-1,0,unknown,yes
35,blue-collar,married,secondary,no,908.9799147427991,no,no,cellular,10,jul,901,1,-1,0,unknown,yes
26,blue-collar,single,secondary,no,-359.9765358318409,yes,no,cellular,10,jul,998,4,-1,0,unknown,yes
45,entrepreneur,married,unknown,no,3466.8210458770936,yes,yes,cellular,10,jul,804,1,-1,0,unknown,no
34,admin.,married,secondary,no,521.3148021718677,yes,yes,cellular,10,jul,961,1,-1,0,unknown,no
28,admin.,single,secondary,no,520.2783748271331,no,yes,cellular,10,jul,720,2,-1,0,unknown,yes
25,blue-collar,single,secondary,no,1925.8913168771708,no,yes,cellular,10,jul,1341,7,-1,0,unknown,yes
30,blue-collar,single,secondary,no,255.78920615496804,yes,no,cellular,10,jul,634,1,-1,0,unknown,yes
30,services,married,secondary,no,-3.8525283767452585,no,yes,cellular,10,jul,829,5,-1,0,unknown,yes
47,services,married,secondary,no,-1338.3288540503295,yes,no,cellular,10,jul,476,4,-1,0,unknown,no
57,admin.,divorced,secondary,no,740.2877971045626,no,no,cellular,10,jul,724,1,-1,0,unknown,no
38,management,married,tertiary,no,1623.8983159910522,yes,no,cellular,10,jul,500,1,-1,0,unknown,yes
54,technician,married,secondary,no,863.119132841982,no,yes,cellular,10,jul,2029,1,-1,0,unknown,yes
25,blue-collar,single,primary,no,2203.6979731569654,no,no,cellular,10,jul,1499,3,-1,0,unknown,no
30,blue-collar,married,secondary,no,-1145.2952898185606,yes,yes,cellular,10,jul,1399,1,-1,0,unknown,yes
26,management,single,tertiary,no,-942.4945976292628,no,no,cellular,10,jul,1187,3,-1,0,unknown,no
31,student,married,primary,no,629.9696354181825,yes,no,cellular,10,jul,487,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,694.7979359613912,no,yes,cellular,10,jul,1097,3,-1,0,unknown,yes
49,blue-collar,married,secondary,no,2467.2080463048615,yes,no,cellular,11,jul,1060,2,-1,0,unknown,yes
60,retired,divorced,secondary,no,-307.1344012597938,no,no,cellular,11,jul,764,2,-1,0,unknown,yes
60,management,married,tertiary,no,2627.515236893418,yes,no,cellular,11,jul,1120,2,-1,0,unknown,no
29,management,single,tertiary,no,-537.4222807059125,yes,no,cellular,11,jul,963,2,-1,0,unknown,no
55,management,divorced,secondary,no,1018.1196668895864,yes,no,cellular,11,jul,1973,2,-1,0,unknown,yes
44,admin.,married,secondary,no,1493.5498196323806,yes,no,cellular,11,jul,911,2,-1,0,unknown,no
47,technician,married,secondary,no,2033.5641702324408,yes,no,cellular,11,jul,853,2,-1,0,unknown,yes
35,admin.,married,secondary,no,-1602.3087582931887,yes,no,cellular,11,jul,1649,2,-1,0,unknown,yes
35,entrepreneur,married,secondary,no,5293.446151695873,no,yes,cellular,14,jul,1397,3,-1,0,unknown,yes
38,technician,married,secondary,no,747.5276836572687,yes,no,cellular,14,jul,766,3,-1,0,unknown,no
34,entrepreneur,married,tertiary,no,-90.15769214656294,yes,no,cellular,14,jul,788,2,-1,0,unknown,yes
50,technician,married,secondary,no,930.9846572205631,no,yes,cellular,14,jul,1130,3,-1,0,unknown,no
43,admin.,married,tertiary,no,1963.1285373294902,yes,no,cellular,14,jul,1062,4,-1,0,unknown,no
44,admin.,divorced,secondary,no,2983.619170044889,yes,no,cellular,14,jul,1669,2,-1,0,unknown,no
51,services,divorced,secondary,no,799.5185873095347,no,yes,cellular,14,jul,1336,4,-1,0,unknown,no
31,technician,married,secondary,no,948.7083344043047,yes,no,cellular,14,jul,444,3,-1,0,unknown,yes
39,technician,married,tertiary,no,-1411.8395550519604,yes,no,cellular,14,jul,894,7,-1,0,unknown,no
59,management,married,tertiary,no,933.4628609038388,no,yes,cellular,15,jul,805,3,-1,0,unknown,no
25,services,single,secondary,no,430.9851178168184,no,yes,cellular,15,jul,1056,2,-1,0,unknown,yes
58,management,married,tertiary,no,3734.3522202229524,yes,no,cellular,15,jul,815,4,-1,0,unknown,no
30,entrepreneur,married,primary,no,4007.3885788213365,yes,no,cellular,15,jul,808,3,-1,0,unknown,yes
34,blue-collar,single,primary,no,-1294.8726018787695,yes,no,cellular,15,jul,860,4,-1,0,unknown,no
51,services,divorced,secondary,no,53.27802232531846,no,yes,cellular,15,jul,881,1,-1,0,unknown,no
60,retired,married,secondary,no,-2388.8370836369845,no,no,cellular,15,jul,981,1,-1,0,unknown,yes
51,entrepreneur,married,secondary,no,-850.0613521163414,no,yes,cellular,15,jul,1001,3,-1,0,unknown,no
37,management,divorced,tertiary,no,52.274231583036,no,no,cellular,15,jul,514,5,-1,0,unknown,yes
30,blue-collar,single,primary,no,-1133.5843608036341,no,no,cellular,15,jul,716,3,-1,0,unknown,no
46,entrepreneur,divorced,secondary,no,-1705.2068590505974,no,yes,cellular,15,jul,769,4,-1,0,unknown,no
29,student,single,tertiary,no,284.58378064895635,no,no,cellular,15,jul,889,5,-1,0,unknown,no
